id,Home team,Home team score, Host team,Host team score,Home team win odd,Draw odd,Host team win odd,Event result type,leaguelink,season
0x53C1AEF9E65D4751A7344AD894AB354700000000000000000000000000000000,Fulham,2,Stoke,1,1.930,3.380,4.060,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x549968C6910C4EA782D673EDFB6F108000000000000000000000000000000000,Swansea,4,Wolves,4,1.490,4.180,6.630,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x54B1B76805254B18A87DCBFB8A0827C200000000000000000000000000000000,Newcastle,2,Wolves,2,1.500,4.140,6.700,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x556E409AA1D74AB0942406683368D89E00000000000000000000000000000000,Manchester Utd,4,Wolves,1,1.230,6.020,13.120,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x569E1131AF344E36A46BE3B2C0FD569100000000000000000000000000000000,Aston Villa,1,Arsenal,2,5.140,3.650,1.700,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x56E51E2480FF4095AD248459708EA08D00000000000000000000000000000000,QPR,1,Norwich,2,2.070,3.300,3.680,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5851F0DC360641908A3CF9409D6E274D00000000000000000000000000000000,Wolves,2,Swansea,2,2.000,3.300,3.930,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x589494B34F014492A633F372380B08D100000000000000000000000000000000,Manchester Utd,2,Swansea,0,1.170,7.130,15.900,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5937D09425BD430C8811016E2754AB7600000000000000000000000000000000,Stoke,1,Manchester Utd,1,5.520,3.750,1.630,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x59EC058C15F745CF8CA64B7D623341A200000000000000000000000000000000,Wigan,0,Fulham,2,2.950,3.240,2.440,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5A9EB241AC2B4E05B3B940F5E505312700000000000000000000000000000000,Chelsea,3,Wolves,0,1.210,6.410,14.250,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5B6E1BC927834A26BFF69F71A89A230C00000000000000000000000000000000,Sunderland,2,West Brom,2,2.200,3.300,3.340,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5BB5AFFEBE4A4922A606AE66131B1EC500000000000000000000000000000000,Norwich,0,West Brom,1,2.660,3.310,2.630,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5C20E67D1E994F9093457043E8D47A6800000000000000000000000000000000,West Brom,2,Arsenal,3,5.090,4.020,1.640,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5C989D745AC0404FA630E2DD329E617700000000000000000000000000000000,Stoke,2,QPR,3,1.830,3.450,4.500,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5CA070F95EAD4DAD8C684E0BE874D4CD00000000000000000000000000000000,Sunderland,1,Liverpool,0,4.190,3.450,1.890,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5D08E74C389E4DECBA6F4D6B5309B71A00000000000000000000000000000000,Bolton,2,QPR,1,2.500,3.240,2.860,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5D133FE4181B4BD0AF4F2DB81212378E00000000000000000000000000000000,Norwich,2,Sunderland,1,2.420,3.280,2.920,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5D7E599C29EC48A6918E991719BE943500000000000000000000000000000000,Liverpool,0,Fulham,1,1.720,3.660,4.960,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5F0C83887AF64A48964BC869FE54AD3300000000000000000000000000000000,Aston Villa,2,QPR,2,1.850,3.420,4.490,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x5F5F5FF0D95B4885BDB06E62AF95327D00000000000000000000000000000000,Bolton,0,Fulham,3,2.420,3.320,2.900,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6057A7F4E7864BD5825951CD4DDD053A00000000000000000000000000000000,Manchester Utd,3,Tottenham,0,1.560,4.020,5.870,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x611F11F9E14D400BB29BDF1FF8EE888300000000000000000000000000000000,Sunderland,1,Wigan,2,1.650,3.660,5.550,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6162C66FCADC4FAFAC2C382A9332A5CF00000000000000000000000000000000,Sunderland,3,QPR,1,2.100,3.270,3.590,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x616B18E1D5424824ABF2140EEF87BECD00000000000000000000000000000000,Everton,0,QPR,1,1.430,4.230,7.990,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x62BE37972E4945149656F3AB4C641C7D00000000000000000000000000000000,Norwich,1,Fulham,1,2.620,3.300,2.670,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x64E111A752AD4E5FAFE0EFFED164314E00000000000000000000000000000000,Chelsea,0,Tottenham,0,1.950,3.430,4.000,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x663C3345C27D4C859FF03E4D453D8DA200000000000000000000000000000000,Bolton,0,Arsenal,0,5.590,3.880,1.620,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x67A858E949EB462D8EAEE76BBC49427400000000000000000000000000000000,Chelsea,3,Bolton,0,1.250,5.690,12.580,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x67D16D3E873E440DB0B3C1DBFE5755DF00000000000000000000000000000000,Arsenal,1,Swansea,0,1.360,4.630,9.100,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x68C9C35BCEDD4DD08B0AADA96120919400000000000000000000000000000000,Newcastle,3,Manchester Utd,0,5.050,3.730,1.690,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x68FD2A1F1A8F4FC7A2394380E00CC87D00000000000000000000000000000000,Liverpool,0,West Brom,1,1.390,4.710,8.180,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6A6C37F6E1D14A0ABF7C6B7192480EE400000000000000000000000000000000,Tottenham,3,Bolton,0,1.280,5.390,11.250,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6AC31CBD6D654C1E974C51241EC3FE6100000000000000000000000000000000,Newcastle,1,Norwich,0,1.690,3.800,5.010,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6B965CF1E2E647F0BEB977462AC45E6400000000000000000000000000000000,Sunderland,1,Everton,1,2.480,3.220,2.910,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6C8BD4D0413A4EADB28EE66249D2451D00000000000000000000000000000000,Chelsea,0,Newcastle,2,1.450,4.510,6.840,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6E08C24AF19B450888050708B2B8F0F200000000000000000000000000000000,Norwich,0,Chelsea,0,5.880,4.000,1.570,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x6EF929E026794C02B13E66C38471199100000000000000000000000000000000,Stoke,1,Everton,1,3.040,3.250,2.370,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x701DA154FF8A4657A0BAFC6C8F6EDF9100000000000000000000000000000000,Wigan,1,Chelsea,1,9.490,4.880,1.340,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7064612AD94F4690BF4CB947CE889FDD00000000000000000000000000000000,Aston Villa,0,Sunderland,0,2.150,3.240,3.510,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x70E4008C9703483CA216FFF757508AE300000000000000000000000000000000,Aston Villa,0,Manchester City,1,5.130,3.720,1.690,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x70F33197F64D422589D4FDCD3606FD5200000000000000000000000000000000,Liverpool,1,Aston Villa,1,1.390,4.520,8.500,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x71D7EEC3BE734BEBA7D9FF88988FE63E00000000000000000000000000000000,Wolves,1,West Brom,5,2.630,3.180,2.740,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x71EFB3BAC61F446F838530E2A89342C800000000000000000000000000000000,Newcastle,2,Fulham,1,2.190,3.200,3.420,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x73257A0B3A954FB4B3BECF3BD7F3CFBD00000000000000000000000000000000,QPR,3,Swansea,0,2.080,3.380,3.560,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7355B1A985FC4378B4F7AC22D757A6F500000000000000000000000000000000,Manchester Utd,2,Norwich,0,1.150,7.400,17.420,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x740BCF3030B44409BB2604C51201B03F00000000000000000000000000000000,Wolves,0,Liverpool,3,4.810,3.680,1.740,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7496134E597A45F1BCDC1F182B0DF2AD00000000000000000000000000000000,Blackburn,0,Manchester City,4,7.490,4.570,1.420,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x757C9267FFB142009D3BAD53DF6E3EB000000000000000000000000000000000,Tottenham,1,Sunderland,0,1.440,4.380,7.380,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7784483C5A2A4D06A18987A3C114D63000000000000000000000000000000000,Blackburn,1,Aston Villa,1,2.390,3.310,2.980,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x785CAFBE2D6F4A889876F6C8B670B38700000000000000000000000000000000,Newcastle,2,Bolton,0,1.510,4.160,6.380,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x79948FA1696D4B9F9ADAE9DF5274A56600000000000000000000000000000000,Manchester City,2,Chelsea,1,1.850,3.570,4.250,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7A3D88F8A39D4AF0BEAF633C8E916B9E00000000000000000000000000000000,Tottenham,3,Wigan,1,1.210,6.260,14.960,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7B719A29655B4CDFB8096E62311815B700000000000000000000000000000000,Fulham,2,Arsenal,1,4.050,3.470,1.910,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7B95E806BED348BC922F3EBAECC3803F00000000000000000000000000000000,Liverpool,1,Blackburn,1,1.210,6.350,14.860,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7C2A0D081AB14E9D9C503C8F0E753B7600000000000000000000000000000000,Fulham,2,Manchester City,2,4.920,3.670,1.710,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7C5F7CBA7A504C04AD645D515AD53F3500000000000000000000000000000000,Norwich,0,Tottenham,2,5.130,3.910,1.650,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7CD5B9450D134646B2BBE6BF18323CF000000000000000000000000000000000,Norwich,3,Swansea,1,2.070,3.310,3.660,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7D9F65A02FB8441AA8B6CADC35B4318900000000000000000000000000000000,Swansea,1,Chelsea,1,4.180,3.320,1.930,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7DAD0C5CE3F6436DB5353049E65DDD5F00000000000000000000000000000000,Swansea,1,Liverpool,0,3.430,3.480,2.100,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7F86C68F01CE4468B152DC40DD5BD34500000000000000000000000000000000,Fulham,0,Manchester Utd,5,4.440,3.480,1.840,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7F8D7AD10CE24D7EA7F2A5B8AAFE04D000000000000000000000000000000000,Everton,1,Tottenham,0,2.780,3.250,2.580,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x7FDB970FE8314A6BBCA502D4FD5835FC00000000000000000000000000000000,Wolves,2,Aston Villa,3,2.670,3.150,2.730,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x80AC8496C5AC41728E71475241AD435400000000000000000000000000000000,Aston Villa,2,Wigan,0,1.640,3.620,5.870,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x811218857D014381860DDC7431A168AF00000000000000000000000000000000,QPR,0,Manchester Utd,2,6.760,4.240,1.490,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8120DE8E376446FAA81972DD3BA27D8800000000000000000000000000000000,Wigan,1,Manchester Utd,0,7.680,4.510,1.420,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x81EB55FE03B34A24AEFD8055F799ECF100000000000000000000000000000000,Wolves,2,Fulham,0,2.620,3.230,2.710,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8246B67758634CF2B348CF74ED31FCA200000000000000000000000000000000,Wigan,3,Wolves,2,1.550,4.050,6.020,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x825682EC7CA94D3AA5A24E4F53857C6300000000000000000000000000000000,Swansea,0,Wigan,0,1.970,3.410,3.870,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x82E05CF2C49F449FAC9CB1A20B1AD14700000000000000000000000000000000,Wigan,1,Sunderland,4,2.530,3.200,2.830,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8334D09722B0429CBD6FE4157182AA5000000000000000000000000000000000,Arsenal,1,Wolves,1,1.210,6.270,14.040,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x83FBCE5D5F02476FA6D0C89FFFF3BE4C00000000000000000000000000000000,Arsenal,3,Aston Villa,0,1.340,4.860,9.830,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x84891D8834F14B76B5388369188274D900000000000000000000000000000000,Stoke,1,Arsenal,1,4.410,3.540,1.830,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8639181BFA4345D5BF78E6A8DD523E9300000000000000000000000000000000,Chelsea,3,Arsenal,5,1.640,3.780,5.530,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x87246375ECEE4B1FA50213A19638AD4100000000000000000000000000000000,Tottenham,2,Arsenal,1,2.000,3.440,3.690,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8843E232AE2A418B8F6CEF33C86374C400000000000000000000000000000000,Sunderland,0,Tottenham,0,3.470,3.380,2.120,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x890FCB1CBC184ACCA2B982DB8C07D15500000000000000000000000000000000,Arsenal,3,Stoke,1,1.610,3.740,6.070,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x89570814029A4D3DAD83FFFCF63AB2D000000000000000000000000000000000,Swansea,3,Arsenal,2,3.950,3.430,1.950,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x89825CB85F2E4991BBC1036322364C3800000000000000000000000000000000,Aston Villa,1,Everton,1,2.280,3.230,3.210,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8A3AB9B4CA834FFCA0B25702AFB2F4E200000000000000000000000000000000,West Brom,1,Tottenham,3,3.500,3.360,2.120,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8B098EAAFB744ECC8E1BBDBA26A4609B00000000000000000000000000000000,Everton,1,Blackburn,1,1.630,3.710,5.790,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8B38D3ACDFC843E3BF7E305952B5150B00000000000000000000000000000000,Newcastle,0,Arsenal,0,3.460,3.310,2.120,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8B9536568E47422BA6FE59C37C0E685800000000000000000000000000000000,Chelsea,1,Aston Villa,3,1.270,5.420,11.930,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8BFB149A749B48C48B82A2674CE670A100000000000000000000000000000000,Sunderland,2,Bolton,2,1.990,3.470,3.760,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8C00EDFC7EB94FCB9343707578E761B200000000000000000000000000000000,Tottenham,1,Stoke,1,1.440,4.300,7.640,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8C29086CB1104B1A8ABD25CE02B6A88F00000000000000000000000000000000,Fulham,2,Wigan,1,1.840,3.610,4.240,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8C2A20C836A84B8E9B8574D12B0F897500000000000000000000000000000000,Fulham,6,QPR,0,1.990,3.360,3.860,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8CF787F807CC40249E8D1075C8516FD000000000000000000000000000000000,Swansea,2,Fulham,0,2.600,3.200,2.780,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8DBD5F0300D74EC98B9BDE7E4356AFC400000000000000000000000000000000,Blackburn,0,Chelsea,1,6.440,4.220,1.510,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8E1E45A3D8E0489396FDB2D5A9A3152A00000000000000000000000000000000,West Brom,1,Manchester Utd,2,5.790,3.760,1.610,2,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x8E713E9BA6AE41899C83BF8AB25E384500000000000000000000000000000000,Fulham,2,Norwich,1,1.640,3.770,5.570,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x902ADD0035E84AC4B9A5FCB7576B5F4200000000000000000000000000000000,Norwich,1,Stoke,1,2.690,3.240,2.620,1,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
0x915DF4C484044C3890206B21DA8F4D1500000000000000000000000000000000,Manchester City,3,Fulham,0,1.300,5.130,10.420,0,https://www.oddsportal.com/soccer/england/premier-league-2011-2012/results/,2011/2012
